Date,Signal_Weighted_Value,Equal_Weight_Value,Signal_Weighted_Returns,Equal_Weight_Returns,Signal_Weighted_Cumulative_Return,Equal_Weight_Cumulative_Return
2023-02-21,145072.9484863764,148152.6593387311,-0.01925288109160118,-0.01921024065608851,45.07294848637642,48.1526593387311
2023-02-22,144847.3023461114,147922.22302308038,-0.0015553977679457706,-0.0015553977679457697,44.847302346111384,47.92222302308038
2023-02-23,145302.67639221656,148387.2640705549,0.0031438213810641995,0.003143821381064199,45.30267639221655,48.38726407055489
2023-02-24,143727.29124537105,146778.43553688918,-0.010842093111850505,-0.010842093111850505,43.72729124537105,46.778435536889184
2023-02-27,144060.4608256383,147118.67787594933,0.002318067622233683,0.0023180676222336826,44.0604608256383,47.118677875949324
2023-02-28,143905.54111364894,146960.46941906834,-0.0010753798169286747,-0.0010753798169286745,43.90554111364895,46.96046941906833
2023-03-01,143663.6516324626,146713.4449374008,-0.0016808906683817473,-0.001680890668381747,43.663651632462596,46.713444937400816
2023-03-02,144750.36184227298,147823.22459786644,0.007564266935038785,0.007564266935038785,44.750361842272966,47.82322459786646
2023-03-03,146806.71567405,149909.93002400483,0.014206208575960118,0.014116221803542576,46.80671567405001,49.90993002400484
2023-03-06,146538.8558077571,149636.40811032505,-0.0018245750207206489,-0.001824575020720649,46.538855807757095,49.63640811032506
2023-03-07,144248.5063822818,147297.64506037143,-0.015629639066378098,-0.015629639066378095,44.248506382281796,47.29764506037144
2023-03-08,144561.9486369111,147617.7128872573,0.002172932410119054,0.002172932410119054,44.56194863691112,47.61771288725731
2023-03-09,141321.58484667566,144308.85397834308,-0.022415053344183453,-0.022415053344183457,41.32158484667565,44.30885397834308
2023-03-10,138517.61736812248,141445.61596794604,-0.019841041845060622,-0.019841041845060615,38.51761736812247,41.44561596794605
2023-03-13,137739.2632515199,140650.80892783176,-0.005619170553114658,-0.005619170553114656,37.73926325151991,40.650808927831775
2023-03-14,140045.17073417077,143008.57606336861,0.016741105101166,0.01676326750986997,40.045170734170775,43.00857606336861
2023-03-15,138326.55414037855,141253.59293479196,-0.012271873316177885,-0.012271873316177883,38.326554140378555,41.25359293479196
2023-03-16,140669.66650127285,143646.2863817086,0.016938991760876487,0.01693899176087648,40.669666501272836,43.6462863817086
2023-03-17,138693.98556729426,141628.79934061578,-0.014044825605388809,-0.014044825605388804,38.69398556729426,41.628799340615785
2023-03-20,140256.80636648124,143224.6899804878,0.011268122354366172,0.011268122354366172,40.256806366481236,43.22468998048781
2023-03-21,142386.91091162091,145421.89491498566,0.015187174158050319,0.01534096484898787,42.38691091162092,45.42189491498567
2023-03-22,139228.6158573862,142196.2806464627,-0.022181077137034332,-0.022181077137034332,39.228615857386195,42.196280646462704
